No.,x,y,z,scale_x,scale_y,scale_z,rot_x,rot_y,rot_z,rot_w,color_r,color_g,color_b,opacity,depth
820,-1.18443,-2.78867,1.81101,0.0106309,0.00403465,0.0711221,-0.193135,0.0207882,0.921996,-0.0245875,5.67992,2.56438e-42,5.68,0.869332,10.1925
821,-41.6404,-63.0209,-2.99682,0.0342371,0.376187,0.136899,0.602872,0.0254416,0.978311,0.169234,1.25331,2.56718e-42,0.718961,0.110368,10.2065
822,-33.9306,-0.925712,-22.9884,0.0580909,0.101175,0.00491802,0.736884,-0.510341,-0.439078,0.061354,0.941381,2.61482e-42,0.941392,0.575737,10.2157
823,0.827519,-0.614552,1.2858,0.00323945,0.00843518,0.00133859,-0.114804,0.0211984,-0.00966431,0.872435,0.619005,0.700497,0.689112,0.994561,10.2699
824,88.2606,-36.0078,-34.6532,0.00437746,0.00689752,0.0432804,0.897593,-0.172733,0.0187308,0.405142,0.976757,2.61482e-42,0.976806,0.291516,10.3061
825,-0.90135,-1.05617,-1.9872,0.00188718,0.00421049,0.0300637,0.977178,-0.0737084,0.0962578,0.174429,1.0927,0.933044,0,0.12823,10.3219
826,-0.290331,0.935584,1.56257,0.00367306,1.97877e-05,0.0183792,-0.26206,0.0189393,0.869805,-0.0460123,0.341475,0.446796,0.610181,0.714589,10.3232
827,0.111358,1.2911,3.9336,0.0515053,0.024523,0.0411679,0.990915,-0.0847844,0.0926802,-0.0480635,0.0743124,0,1.22324,0.610298,10.3534
828,46.5827,-59.45,-89.1667,0.00211132,0.114227,0.00501212,0.366164,-0.300858,0.853469,-0.112516,6.63436,2.61763e-42,6.63696,0.95356,10.3741
829,0.214385,0.488954,-0.511719,0.00116149,0.0552604,0.00154321,-0.114469,0.446406,0.266902,0.977651,0.326032,0.262196,0,0.702394,10.3754
830,-2.14129,7.60213,-3.94146,0.00885577,0.17228,0.0152791,0.0249608,0.985874,-0.0152106,-0.162443,0,0,0,0.064521,10.6583
831,3.55856,-14.1078,-0.231762,0.0138153,0.0352397,0.00657103,0.00255464,0.953403,0.23479,-0.02133,0.674009,1.51279,1.33245,0.919997,10.9473
832,22.2989,-26.6083,-61.8644,0.000138816,0.000228125,0.00604056,-0.0481159,-0.533401,0.0117526,0.86777,2.61482e-42,0.97037,2.61482e-42,0.980583,11.1467
833,10.1601,0.485835,12.2429,0.0979489,0.00422726,0.00657836,0.0638273,-0.0446007,0.771125,0.0437621,0.74142,0.752063,0.650073,0.177621,11.4756
834,-21.2691,35.3672,-55.8098,1.8499e-05,0.0335711,0.0151632,0.287423,0.100358,0.996163,-0.000986621,6.27543,2.54896e-42,6.27552,0.105236,11.6087
835,3.83772,-8.13221,0.758816,0.00330927,0.0171753,0.00452203,-0.108363,0.20316,0.765776,-0.150132,0.409582,1.55745,1.39007,0.204067,11.6688
836,1.47441,1.12658,-0.921483,0.00281117,0.00302934,0.0462673,0.972076,-0.0958959,-0.171014,-0.128942,0,2.61763e-42,1.0765,0.293435,12.2073
837,-1.61158,-0.195775,-1.2922,0.0152989,0.00193761,0.000119025,0.072624,-0.1095,-0.00591161,0.924645,0,0,0,1,13.1112
838,-4.47519,-7.73539,-0.0906665,0.014393,0.101166,0.153245,-0.189887,0.073701,-0.0744891,0.9931,1.2005,2.0297,0.137363,1,13.3143
839,0.775758,-0.0859895,-2.81622,0.00949077,0.062572,0.00306902,-0.522899,0.261539,-0.115868,0.88977,0.278589,0.303216,0.586191,0.999997,13.747
840,-0.280302,-0.993677,0.011994,0.00099454,0.00010533,0.00212008,0.0281075,-0.213372,0.23047,0.85036,0.619984,0.157794,0.212352,0.45823,13.8086
841,-0.0151479,-2.64577,-4.46869,0.0021215,0.00409749,0.0466847,-0.214867,0.022029,0.955245,-0.240165,12.9244,2.57278e-42,1.00125,0.560413,13.8675
842,0.174901,1.1074,-0.694572,0.000183508,8.16783e-05,0.00172385,0.80782,0.0393911,0.573042,-0.13228,0.20245,1.02752,1.05437,0.449877,14.1305
843,1.91606,0.0286063,1.99179,0.000389739,0.0151601,0.00680535,-0.301686,-0.437633,0.462202,0.976909,0.343895,0.0734026,0,0.999552,14.2221
844,-0.870008,1.00625,1.53697,0.00109478,0.000580704,0.00482476,-0.0647597,0.875164,-0.205588,-0.43795,0.81085,0.629683,0.347286,0.160256,14.3057
845,-2.37076,2.31551,0.247283,0.0205273,0.0041417,0.00165478,-0.0186322,-0.226105,0.311642,0.71817,0,0,0,0.815503,14.4136
846,2.84084,-0.171923,1.48248,0.00740501,0.00437861,0.00170783,0.177846,0.283103,0.291899,0.750803,0,0.0652091,0.103013,0.363229,14.4485
847,-0.189317,-0.25441,0.190957,0.00092106,0.00691793,0.0087785,-0.0648043,0.966074,-0.127356,-0.210657,0.895806,0.524314,0.833219,0.516728,14.4537
848,-0.522165,1.11802,2.28063,0.00666458,0.0116288,0.00302232,-0.0794654,0.887902,0.0778594,0.433064,0.721733,0.787191,1.05549,0.778342,14.497
849,56.434,-31.8833,-49.4055,0.000767831,0.0527493,0.0419515,-0.00588905,0.985925,-0.081496,-0.143669,2.54756e-42,5.73997,2.54756e-42,0.0776155,14.5168
850,-0.785949,0.306199,-0.827198,0.0160992,0.00316784,8.51001e-05,-0.11202,0.0613638,0.910357,0.0445857,0.353299,0.373112,0.393525,0.0614998,14.5467
851,1.45366,-13.0118,-3.6456,0.0030436,0.000208416,0.0289156,0.874577,-0.0711983,-0.479168,0.0210441,0.689719,0.783677,0.775234,0.204599,14.6019
852,0.83545,1.33521,-0.856304,0.00105096,0.00652038,0.00936911,-0.0577204,0.0803422,-0.0193388,0.930135,1.13591,1.04434,1.0221,0.448395,14.6398
853,1.13029,3.68758,0.0030265,0.00536167,0.0874044,0.00512872,-0.168094,0.0647002,0.989545,-0.098707,0.0737448,0.465643,0.4782,0.947706,14.6888
854,0.708572,-0.409142,1.44927,0.000309875,0.0294974,0.000631312,-0.100128,0.96342,-0.16406,-0.0443754,1.24697,1.13367,0.568395,0.345515,14.7062
855,-0.295583,-0.49164,0.627851,0.00498042,0.00238353,0.000626549,0.0322614,-0.0629236,-0.736231,0.986068,1.04467,0.883755,0.916972,0.211013,14.7235
856,17.3779,1.83704,-3.78469,0.0786043,0.00743731,0.0206501,-0.741296,-0.202921,-0.287916,0.884078,0.423482,1.00921,2.61482e-42,0.515076,14.7298
857,-0.567962,-0.421548,-0.373245,0.00619335,0.0176045,0.004192,0.482871,0.908532,-0.0972477,0.238952,0.534086,0.725208,0.605673,0.388389,14.7301
858,0.372335,3.9646,7.47597,0.121828,0.159055,0.0144962,-0.0223819,-0.257551,0.0527977,0.573706,1.46558,1.48692,0.861926,0.33764,14.7434
859,-3.81374,0.942567,0.0866374,0.020148,0.000291978,0.0216497,0.757832,0.348351,0.368852,0.410232,1.02456,1.10721,1.0584,0.240104,14.7617
860,-0.981532,-1.16548,-0.90284,0.000109359,0.0016013,0.000636692,-0.851326,-0.4286,0.78571,-0.451577,0.296523,1.32669,1.33557,0.467768,14.8077
861,1.49731,1.58961,-0.491264,0.000147054,0.00479316,0.00962098,0.968973,0.173028,0.0767807,-0.158928,0.997303,0,0.101728,0.144751,14.8208
862,-0.644491,1.26069,-0.626153,0.000370578,0.00550344,0.0151984,0.000159678,-0.272724,0.0584158,0.904827,0.603059,0.531519,0.564187,0.0567562,14.8934
863,-0.0266609,-1.34241,-1.31964,0.0207046,0.00052149,0.00399869,-0.00245111,-0.00199218,0.925384,-0.0581268,0.986543,0.876705,0.454518,0.494961,14.9513
864,2.98738,-1.70628,-0.87585,0.0123323,0.0129425,9.73108e-05,0.714038,0.0730633,0.690961,0.0859369,0.777019,0,0,0.319456,14.9727
865,0.0419437,1.2164,-2.40396,0.00483144,0.00235915,0.00104722,-0.182994,0.0168798,0.935253,-0.0942436,0.952126,0.693875,0.161816,0.250933,14.985
866,1.01705,-12.7489,-7.03685,0.00809489,0.000310169,0.00361165,-0.0445753,0.129105,-0.0967882,0.90369,0,0.657211,0.102762,0.53746,15.0804
867,-0.184724,-0.794849,2.34801,0.0036105,7.35036e-06,0.00262206,0.878115,0.475234,0.0221199,-0.0507723,0,0,0,0.209393,15.1176
868,-1.35491,-0.0950822,0.228218,0.00326799,0.0180302,0.000702121,-0.011878,0.95854,0.268343,0.0129565,0,0,0,0.429391,15.1964
869,-39.8995,-62.6174,9.83924,0.0419087,0.00324837,0.0525051,0.990605,-0.0219172,-0.111665,-0.0758465,5.5301,2.61763e-42,0.321244,0.298032,15.2051
870,0.603288,4.91105,1.41401,0.0641914,0.00176258,0.000804075,0.860403,-0.386894,0.317472,0.0960781,1.44099,1.59363,1.5707,0.197474,15.2691
871,-0.751622,1.96451,0.376689,0.000901483,0.00627531,0.00669584,-0.108469,0.944803,0.144096,-0.00120321,0.770433,0.715731,0.422443,0.116158,15.2751
872,-2.82203,-0.392808,-0.583245,0.000666033,0.0162614,0.00286515,0.968915,-0.0236884,-0.0958693,0.22683,0.153364,0.262105,0.317339,0.958659,15.2898
873,-1.13701,-1.78084,-0.0179277,0.000331302,0.0138558,0.000779561,0.733755,0.396129,-0.466306,0.295371,0,0,0,0.600945,15.2948
874,-0.162005,-6.16713,0.010769,0.00629331,0.00643206,0.0555857,-0.0592904,0.907587,0.00395328,-0.41232,0.616442,0.80404,0.878152,0.700598,15.3175
875,-69.8021,-29.6267,-0.229657,0.0257138,0.00892691,0.00035472,-0.112188,0.253647,0.815296,-0.297791,6.2516,2.92306,2.76748,0.127431,15.3175
876,-1.24824,-0.0614788,-1.08964,0.00975039,0.00217019,6.61803e-05,0.257268,-0.0953883,0.942311,0.124532,0,0,0,0.993714,15.381
877,0.938317,1.27429,-3.22406,0.00246744,0.0062147,0.00916279,-0.053565,-0.011603,-0.118576,0.999253,0.741312,0.663886,0.192339,0.118447,15.3838
878,-3.41737,1.86197,0.507332,0.00448783,0.00100263,0.000612197,0.443719,-0.489595,0.823569,0.431194,4.51697,0.566699,0.569585,0.346387,15.4332
879,-3.38487,-1.54879,-0.0481208,0.00342099,0.00971864,0.00262752,-0.0280573,0.731348,0.458189,-0.227461,2.54896e-42,0,0,0.275506,15.5464
880,-0.474904,1.96269,-1.31279,0.000386892,0.00893718,0.00316747,0.995606,0.0215448,0.0320687,0.085303,1.05301,1.00862,0.0303023,0.293032,15.602
881,-1.02273,2.10264,0.678812,0.136928,0.104953,0.0389609,-0.20926,0.909259,-0.0431032,0.300322,0.106132,7.17573,2.51253e-42,0.437381,15.6134
882,0.0405448,0.391414,64.8895,0.0400428,0.078985,0.181629,0.322918,-0.146521,0.822288,-0.0694798,1.31252,1.24913,6.25901,0.57976,15.6376
883,55.5303,-44.5431,-68.0066,0.00977894,0.262806,0.181452,-0.431817,0.311475,-0.538113,0.917116,2.56017e-42,16.5366,2.56017e-42,0.190345,15.8
884,-0.0563675,-0.0259697,-0.34639,0.0359066,0.0233603,0.000242029,0.122603,-0.0705951,0.963039,0.176242,0.260596,0.513968,0.692073,0.522542,15.8482
885,-1.18534,-4.07757,0.82631,0.00014716,0.0247782,0.00123679,0.94647,-0.131687,-0.293004,-0.0316633,0.642054,0.411539,0.512861,0.14611,15.8764
886,-1.97587,-20.6563,-1.47826,0.215192,0.000367273,4.81678e-05,-0.108863,0.838305,0.231508,-0.13863,2.56157e-42,0.738113,0.570227,0.224792,15.8932
887,42.0242,-30.4346,-58.2116,0.120651,0.0492517,0.0251157,-0.124451,0.986521,0.0201739,-0.161983,2.60782e-42,0.964583,2.60782e-42,0.0752704,15.8977
888,-1.0444,0.717815,-0.312708,0.00626075,0.0615388,7.96067e-05,-0.0865542,-0.0513097,0.694905,-0.106931,0.917031,0.328996,0.872034,0.464963,15.9284
889,1.90795,0.573294,2.01602,0.00405732,0.0014215,0.000395201,0.0361227,0.990838,-0.0143804,-0.0932594,0.931822,0.896736,0.814491,0.254225,15.9539
890,-0.773466,-0.311094,-0.501886,0.0294471,0.000730306,0.00988384,-0.660486,0.937304,-0.199443,-0.223729,0.82519,0.656045,0.555691,0.528477,15.9658
891,0.654651,-0.831039,0.223595,0.000220152,0.00403455,0.00625343,0.121911,0.15798,-0.0794705,0.806048,0.656132,0.4537,0.549079,0.290566,15.988
892,-0.477586,0.770578,1.21346,0.0252223,0.000206551,0.00158474,-0.14159,0.885894,0.0222743,0.453798,0.975423,0.786764,0.383613,0.157575,16.0142
893,1.41995,0.54795,0.597478,0.000398929,0.00807996,0.00260309,0.0213827,0.0507393,0.0868789,0.957224,0.838257,0.752922,0.590485,0.166401,16.0425
894,-26.8325,-0.445981,-10.077,0.0434185,0.0138738,0.151783,0.224104,0.948204,0.114445,-0.236616,1.42766,1.06595,1.08204,0.25075,16.0879
895,0.618271,-1.68247,-0.135081,0.000160654,0.0132919,0.00132777,-0.241169,0.942127,-0.114913,-0.311335,0.507079,0.7671,0.476598,0.127428,16.1628
896,-0.0066606,-0.99264,-2.21474,0.0459337,0.00780075,0.00219516,-0.0924502,-0.30159,-0.029613,0.912073,0.703756,0.667658,1.24124,0.178453,16.2657
897,-1.26735,2.74863,-0.446476,0.0094389,0.0196457,0.00920718,0.0443627,-0.351308,0.744658,-0.393658,0.0814784,0.105329,0,0.00390315,16.2837
898,9.80168,-2.17138,-0.955414,0.0120159,0.0513622,0.00456848,-0.401799,-0.211114,0.0278651,0.845773,0,4.51092,2.56017e-42,0.26427,16.3117
899,-2.77081,-2.81664,0.660824,0.00794436,0.033301,0.000791909,-0.0625128,0.951635,0.171147,-0.00415156,2.54896e-42,1.38774,1.26821,0.536265,16.3392
900,-1.64486,-1.82324,0.378545,0.000148757,0.00920192,0.000199677,-0.292011,0.930243,0.287114,-0.20132,1.10969,0.939399,0.863004,0.116674,16.3593
901,0.833248,-0.352785,-1.66757,0.00540219,0.00592923,0.00776664,-0.0550768,0.927086,0.0205609,-0.106155,1.13875,1.08331,0.814804,0.296138,16.388
902,0.106055,-0.765238,-0.193331,0.00861142,0.0058757,0.0026158,0.27549,0.961837,-0.0258622,-0.272126,1.05407,0,0,0.0604386,16.3907
903,7.49797,-3.1596,13.7844,0.0408176,0.00109605,0.0284055,-0.331934,0.252403,0.970261,-0.0119221,1.14383,1.2277,1.74522,0.0476863,16.4052
904,-0.201706,0.633139,2.23055,0.000161514,0.00887561,0.00239684,-0.187663,0.94568,0.310779,-0.0739268,0.755673,0.734942,0.996336,0.0474327,16.4093
905,-3.45347,0.15495,-1.17113,0.00688697,0.00224992,0.000522987,-0.313924,0.286611,0.963471,-0.0682356,0.804672,0.687957,0.760946,0.0343067,16.5765
906,-1.90978,0.417746,-1.40977,0.00166013,0.0179188,5.3181e-05,0.00657293,0.989396,-0.135654,0.0346488,0.75535,0.766888,0.75028,0.480881,16.606
907,3.28667,-0.478134,1.9516,0.00341487,0.0171708,0.00254477,0.957756,-0.0762961,0.141933,0.238196,0,0,0.0770825,0.697298,16.6582
908,1.47389,0.0419073,-0.601041,0.000731708,0.016714,0.00269361,-0.41524,0.127219,0.966622,-0.176455,0.963891,0.477937,0.609637,0.152648,16.6615
909,-0.178677,0.0449249,-0.341206,0.0111884,0.000145009,0.00887401,0.895036,0.360295,-0.259375,0.0426863,0.547271,0.053616,0,0.310509,16.6897
910,-82.8184,54.2956,-41.9489,0.230751,0.0866603,0.000591553,0.968176,0.102627,0.0257668,-0.2268,6.24726,2.55737e-42,6.24736,0.179045,16.7044
911,-1.24289,-3.37914,1.95647,0.0144812,0.00919142,0.000652175,0.814559,0.405232,0.319522,-0.264926,3.39187,2.47189e-42,1.2591,0.00392011,16.7195
912,-0.870884,-0.519487,-0.546764,6.85554e-05,0.000448972,0.00372994,0.00505089,-0.0478171,0.00673049,0.884039,0,0,0,0.381023,16.7294
913,-6.52385,-1.00699,-0.917018,0.00268169,0.0332136,0.0136113,-0.23872,-0.197834,0.909685,0.0554678,6.3075,2.56438e-42,6.3083,0.260759,16.7303
914,-66.9519,85.9862,-37.0593,0.107608,0.0263838,0.010253,0.932148,-0.13119,0.322013,-0.100981,6.8966,2.54896e-42,6.89674,0.274259,16.7403
915,0.989607,-13.1946,-3.65809,0.000278064,0.0108965,0.0343509,-0.0668455,-0.0126411,0.948842,0.0663113,0.806467,0.758961,0.759905,0.147602,16.7574
916,1.06944,2.84953,2.03653,0.0343828,0.0702739,0.0108102,-0.249042,0.0769652,0.161164,0.972366,0.930796,0.916514,0.780194,0.0201766,16.7974
917,0.8349,1.86508,0.12178,0.000190923,0.0256271,0.00170111,-0.422285,-0.200794,0.958189,-0.0835323,0.496199,0.791797,0.815097,0.295998,16.843
918,1.28586,-0.994579,-0.0745748,0.00264818,0.00113339,0.0162085,0.941548,0.0427344,-0.172253,-0.286339,0.778811,0.510096,0.589152,0.730433,16.8455
919,0.299195,-1.70428,-2.52774,0.00340299,0.00548479,0.021745,0.956201,0.172957,-0.228777,0.058543,0.2312,0.255123,0.279491,0.635148,16.8586
920,-62.1942,-9.84001,0.876988,0.101849,0.0375665,0.0145156,0.375933,-0.354342,0.857302,0.459276,6.90273,0,0,0.515949,16.8791
921,-1.26251,-0.0971221,-1.09888,0.0124054,0.000936484,7.70467e-05,-0.0269556,0.128848,0.997104,-0.0721721,0,0,0,0.560628,16.8805
922,-1.48722,-2.02511,-1.02396,0.00603067,0.00984521,0.0007256,0.185068,0.906832,0.0969682,0.409947,0.95093,0.600365,0.715765,0.608096,16.9259
923,-5.10108,0.843355,0.102538,0.00249671,0.00117669,0.0328338,-0.384898,0.6642,0.553921,0.482099,0.165338,0.132142,0,0.942277,16.9435
924,-0.581491,-0.780788,-0.354927,0.000539831,0.00606757,0.00112617,-0.0397158,-0.179589,0.951037,-0.223377,0.607941,0.690958,0.643314,0.482286,16.9483
925,-0.0201507,0.664564,-0.133697,0.010394,0.000392146,0.00453603,-0.176799,-0.0184759,0.65166,-0.412282,1.41841,1.34018,1.22519,0.684693,17.0148
926,-0.732445,-0.547511,0.763152,0.00107961,2.83076e-05,0.00320999,0.262998,0.123714,-0.209381,0.945919,1.04778,1.00059,0.310238,0.536491,17.0252
927,5.30333,-1.04358,12.2121,0.052559,0.0175378,0.0155562,-0.298703,0.921994,0.0337048,0.385593,0.770536,0.758864,0.69225,0.474035,17.0255
928,0.634517,-0.810829,-1.64465,5.1345e-05,0.00731268,0.0143599,0.0316057,0.950052,0.0504273,-0.291248,0.35551,0.140281,0.524129,0.737871,17.0432
929,-56.2143,-2.31365,-2.77097,0.124043,0.260642,0.11041,-0.15711,0.0514497,0.957369,0.0317665,1.60287,0.4422,0.626956,0.991068,17.0557
930,-1.15078,0.758196,-0.860375,0.0142899,0.0524816,0.00221071,0.980692,0.0976009,-0.163612,0.0441492,0.750223,0.756784,0.726024,0.0406167,17.0596
931,-2.09429,-0.203166,-1.48152,0.00636917,0.00086085,0.00512879,-0.0636403,-0.0237979,-0.0663819,0.986617,1.00729,1.02596,1.19977,0.259773,17.085
932,7.17797,-0.239435,3.5177,0.0130512,0.031691,0.00178119,-0.403188,0.287287,-0.175777,0.952397,1.80227,1.66881,1.56896,0.599888,17.0946
933,1.99036,0.735714,0.388366,0.000261764,0.0135155,0.000370433,0.143402,0.981519,-0.00721451,-0.137225,0.144476,0.148481,0.153996,0.545436,17.1163
934,-2.96166,1.75442,-0.766727,0.00516622,0.00678618,0.00389449,0.00554089,0.992977,0.0880461,0.018492,2.56438e-42,0.86748,0.83464,0.325416,17.1199
935,7.99836,-2.66791,11.6289,0.100794,0.0150364,0.000602505,-0.417721,0.0995356,-0.316654,0.905282,0.0946601,0.0475855,0.117685,0.255213,17.1397
936,-2.40777,-0.0195899,-3.97707,0.0260088,0.00710103,0.000405105,-0.122333,0.937179,-0.155886,-0.289783,2.56438e-42,9.44297,2.56438e-42,0.959359,17.1401
937,-0.479813,-0.323957,-3.24906,0.0110825,0.00184751,0.0113597,0.694005,0.499066,-0.294083,0.427557,0.490255,0.368647,0.0619693,0.0708174,17.1537
938,-0.230388,-0.786337,-2.57432,0.00939861,0.000257647,0.00582663,0.0465896,0.499941,-0.446151,-0.602066,0.321492,0.180079,0.383708,0.998718,17.162
939,0.682794,-0.911816,0.503967,0.0367895,0.000917387,0.00417553,-0.305908,0.139796,0.348193,0.942149,0.247998,0.139369,0,0.99938,17.168
940,-3.45802,-12.9673,-1.91313,0.0151392,0.0107803,0.0160647,-0.400698,-0.0336139,0.882091,-0.0324408,1.19102,0.767563,0.775923,0.258183,17.1697
941,-37.3605,-2.25282,-12.8122,0.00744353,0.00171644,0.308766,0.963234,-0.17933,-0.0112785,-0.199735,1.81084,1.80253,1.65585,0.142107,17.1836
942,5.03408,2.42597,0.490496,0.000992728,0.0231177,0.00528598,0.39426,0.0501813,0.156067,0.961227,1.80788,0.0989046,0,0.41461,17.1848
943,-51.9442,-91.7675,31.457,0.000611507,0.0289966,0.0802144,0.117633,-0.0305665,0.858609,-0.0195146,0.835812,2.61482e-42,0.835941,0.768377,17.1922
944,2.32238,0.199142,2.15973,0.00653817,0.0177261,0.00187716,0.959884,-0.0793853,-0.260763,0.0657471,1.09679,1.15346,0.887566,0.0707487,17.2173
945,-0.478134,1.9516,1.46406,0.0171708,0.00254477,4.33591e-05,-0.0762961,0.141933,0.238196,0.862034,0,0.0770825,0.475652,0.795966,17.219
946,-3.06249,0.92755,1.33227,0.0152956,0.00022799,0.0296126,0.0304763,0.187168,0.945311,-0.209846,1.51563,1.54088,1.47039,0.18207,17.2226
947,31.4956,-36.5196,-68.628,0.0426663,0.0533865,0.0115092,0.866605,-0.0677469,-0.130998,0.476702,1.33823,2.56297e-42,1.33865,0.95823,17.2244
948,-10.2919,0.589962,-0.442582,0.00272344,0.00228597,0.0504589,0.179675,-0.0199488,0.99529,-0.0859131,2.15376,2.12666,2.1441,0.122075,17.2373
949,0.880458,1.79744,-0.372447,0.00214295,0.00741124,0.00165715,-0.0284136,0.306444,-0.0178842,0.692775,0.436875,0.632496,0.9854,0.0132283,17.272
950,-0.168552,1.111,-0.279037,0.00858754,0.00304516,0.0323948,0.918425,-0.162561,-0.350764,0.0838651,1.00154,1.34791,0.861367,0.745997,17.2772
951,-0.961633,2.03999,0.686805,0.0139487,0.000471768,0.00172692,-0.127702,-0.135576,0.991124,-0.104202,0.586453,1.28258,1.25501,0.260821,17.2792
952,-0.49488,-0.568995,-0.325041,0.00347521,0.00116488,7.99301e-06,0.991066,-0.133223,0.00294926,0.00553541,0.982016,0.836964,0.661899,0.9979,17.329
953,0.914955,-0.358295,0.504908,0.0019729,0.0119716,0.000375051,-0.545555,0.787018,0.570004,0.147144,0.00451067,0.277674,0.22904,0.707,17.3489
954,1.47921,-8.46155,-0.324548,0.00267639,0.0213978,0.00675507,0.0639815,0.415759,-0.208765,0.821635,0.550722,0.156541,0.1892,0.998854,17.3556
955,-1.95292,13.0193,-1.84478,0.0793083,0.00979455,0.0512262,-0.226881,-0.0560578,0.784766,0.218203,0,0,4.23897,0.215348,17.3798
956,1.17807,1.4515,0.583319,0.00185812,0.000343462,0.0424732,0.283684,-0.168372,0.931924,0.100106,0,0,0,0.995308,17.396
957,-0.0754015,12.428,0.225638,0.00333795,0.0404352,0.0631742,-0.171418,0.216157,0.232182,0.975178,0,1.67154,1.8466,0.275969,17.4221
958,-3.64206,0.937211,0.726982,0.00550652,0.00147787,0.0489154,-0.114603,0.995292,-0.0883298,-0.0312497,1.273,1.23318,1.17839,0.484623,17.4345
959,3.02073,0.325472,2.5962,0.0190368,0.00775398,0.106851,-0.10093,0.872225,0.47315,-0.122577,1.13411,1.08913,0.621397,0.619961,17.4763
960,0.679379,-1.17879,-4.24468,0.00153191,0.00643644,0.0162563,-0.0573074,0.279115,-0.143517,0.974389,0.251373,0.24777,1.35674,0.802116,17.484
961,0.055898,-0.103844,-1.34451,0.00748156,0.000599541,0.00905092,0.775107,0.369283,-0.111406,-0.500428,0,0,0.957571,0.0322603,17.5244
962,0.520443,0.686483,1.79608,0.0153213,0.00997462,0.0235764,0.304372,0.928209,-0.221601,-0.117247,0.512393,0.610711,0.484344,0.00391648,17.5549
963,-0.186573,1.62072,-1.01305,0.00947824,0.000155937,0.00278456,-0.0810267,0.564836,-0.635845,0.475825,0.0774373,0.105891,0.147704,0.612524,17.6125
964,1.49625,0.874573,-0.687502,0.00611384,0.00437978,0.00424964,-0.577114,0.971453,-0.144544,0.00448822,0.368911,0,0,0.353608,17.65
965,-1.5149,-0.16163,-0.43218,0.0102095,0.00583637,0.0241575,0.230901,-0.319529,0.96198,0.0548295,0.836803,1.05487,0.645867,0.999699,17.7128
966,24.0641,-5.29585,5.06699,0.0542853,0.116094,0.0108114,0.996707,-0.0293278,-0.0754381,0.00488525,6.2608,2.61763e-42,6.26368,0.466045,17.9051
967,1.47191,-2.60237,-1.01747,0.00359249,0.0201782,0.00543555,-0.0458115,0.250228,-0.210402,0.943034,0.715734,0.872306,0.879038,0.0500807,17.9997
968,0.110217,9.05829,148.132,0.0455841,0.236234,0.403022,0.932645,-0.197775,0.301658,-0.00775193,0,0,4.2393,0.832294,18.0355
969,-0.988554,0.41607,-0.532556,4.60952e-05,0.000279425,0.0183673,-0.172573,0.802168,-0.418067,-0.423354,0.806434,1.22479,1.0317,0.437031,18.1035
970,0.576337,-0.209926,0.14394,0.00301277,0.00705041,0.00529119,-0.0530761,0.996318,-0.0791904,-0.0276215,0.389597,0.742313,0.773145,0.216621,18.1133
971,-10.1183,0.196494,2.86543,0.0119532,0.00868205,0.281434,0.0454608,0.553393,-0.320375,-0.583465,1.08318,0.981749,0.995812,0.0179244,18.2193
972,-1.36767,-0.920112,0.0137119,0.018868,0.000926136,0.00632479,-0.214646,0.0044807,0.972155,-0.202323,0.577529,0.55626,0.707921,0.389701,18.2518
973,0.562022,-2.01807,1.2457,0.000198715,0.00139879,0.000297351,-0.408982,0.26851,0.835874,-0.0312161,1.28928,1.27067,0.877162,0.873933,18.2977
974,-1.27079,-1.285,-0.766834,0.00111339,0.00387604,0.0190637,0.172833,0.299436,0.00614243,0.917994,0.681,0.784216,0.814584,0.996597,18.3169
975,-79.5049,-20.6224,-0.1968,0.0542563,0.0249528,0.0151064,-0.254195,-0.31028,0.989626,-0.106691,0.773088,2.12164,2.0486,0.490706,18.3362
976,-5.12649,0.297676,4.18031,0.0173114,0.0327659,0.00283648,-0.328221,-0.357869,0.024921,0.975053,1.05397,1.28222,1.68816,0.401761,18.365
977,-7.64828,3.71759,-1.00506,0.116106,6.7195e-05,0.109617,0.969493,0.0727299,-0.211851,0.0995664,1.22613,0.584839,0.626801,0.206184,18.4197
978,-0.489331,-0.721134,-0.627052,0.00196753,0.0130175,0.00161055,-0.4648,0.0834684,0.799571,-0.302206,0,0.350888,0.125972,0.963901,18.6322
979,-42.5026,-83.8309,1.96695,0.19195,0.0930609,0.0374956,0.0252415,0.95258,-0.164359,0.189132,2.53915e-42,0.713851,2.53915e-42,0.350424,18.6675
980,2.32785,1.81832,0.202542,0.0144755,0.000589438,0.0304825,0.868425,0.10423,-0.437237,-0.209277,0.533387,0,0,0.321562,18.9513
981,1.05022,2.70843,0.187065,0.00672556,0.00213945,0.00178689,-0.0303146,0.879814,0.33442,0.140476,0.722146,0.443449,0.391092,0.157774,19.13
982,-1.57713,-2.6961,0.90283,0.00597577,0.000220449,0.00120839,-0.15437,0.964562,-0.0697474,0.241043,1.20568,1.34515,1.326,0.668825,19.1762
983,1.46208,2.54715,0.75223,0.00581744,0.0289754,0.000616237,0.0601137,0.895909,0.209422,-0.371108,0,1.11036,1.08036,0.2172,19.2048
984,1.71681,0.0256308,1.59864,0.0627523,0.00320557,0.00237706,-0.00460587,0.848583,-0.0300583,0.528178,0,0.249531,0.431489,0.187622,19.2129
985,1.52623,3.02272,-0.228557,0.156386,0.0197586,0.073383,0.0855327,-0.702481,0.0190522,0.837289,0.773178,3.57147,2.61763e-42,0.592789,19.232
